PART_ID,TOUCHDOWN,X_COORD,Y_COORD,SITE,DEVICE_PF,DEVICE_PF_INT,BANDGAP_VOLTAGE,BANDGAP_VOLTAGE_PF,OFFSET_VOLTAGE,OFFSET_VOLTAGE_PF,PIN1_LEAKAGE,PIN1_LEAKAGE_PF,PIN2_LEAKAGE,PIN2_LEAKAGE_PF,PLL_FREQ,PLL_FREQ_PF,PROP_DELAY,PROP_DELAY_PF,SUPPLY_CURRENT,SUPPLY_CURRENT_PF
811,203,23,8,S3,FAIL,0,1.2174329161468471,P,0.5350775303089822,P,0.7536285242399667,P,0.8072443515972021,P,20.291862860436222,P,17.234445670592663,P,9.692735339435933,F
812,203,23,9,S4,PASS,1,1.1991973848427817,P,1.7274190161020826,P,0.6964565195738203,P,0.7620777872813667,P,19.985671478686047,P,17.46415097303059,P,11.677237009520848,P
813,204,23,10,S1,PASS,1,1.1890801863172928,P,0.6506357224566277,P,0.9012342084178313,P,0.7025602620786671,P,20.14358558144673,P,17.368319981782015,P,11.790924047127255,P
814,204,23,11,S2,PASS,1,1.2069012154477632,P,-0.23208540708427094,P,0.622509201366109,P,0.6595620916753792,P,19.574592928245963,P,16.647545952292113,P,13.11645221419184,P
815,204,23,12,S3,FAIL,0,1.202245226501578,P,0.4917392196192273,P,0.41716024163091225,P,0.5694767249846346,P,20.652186926943724,F,17.44989976242584,P,11.677404605212677,P
816,204,23,13,S4,PASS,1,1.1903179624935523,P,0.33795545563704277,P,0.5000137594298883,P,0.5196643233793979,P,20.329103675700637,P,16.945594115075128,P,11.884156824714042,P
817,205,23,14,S1,PASS,1,1.1868895013960614,P,0.8263209057205627,P,0.6509984411779277,P,0.6073753526601711,P,20.317734333831595,P,16.99157480889131,P,12.391549036806234,P
818,205,23,15,S2,PASS,1,1.2214064207640165,P,0.0963363999249859,P,0.600380423523444,P,0.5582871725274388,P,20.187828242856956,P,17.13890721080193,P,11.326835626580312,P
819,205,23,16,S3,FAIL,0,1.1963369274539226,P,0.537659010563356,P,0.45735964441406707,P,0.40095644447592965,P,20.795001835078132,F,16.907010478872166,P,11.069520284921827,P
820,205,23,17,S4,PASS,1,1.2149136198982966,P,-0.4990475070154659,P,0.403083859752414,P,0.1391376081251808,P,19.97599413795125,P,16.7241593316092,P,13.188062556625226,P
821,206,23,18,S1,PASS,1,1.195695337738011,P,0.9829373248161073,P,0.4117175696637373,P,0.21949206611716868,P,19.670631759471352,P,17.060603021271735,P,11.506185690191352,P
822,206,23,19,S2,PASS,1,1.2091091041905841,P,0.17550387671825313,P,0.4582772987528314,P,0.39274531026103443,P,19.960833272029227,P,16.940068773801425,P,12.467361998023694,P
823,206,23,20,S3,PASS,1,1.1914644828783658,P,-0.23048119401893483,P,0.32044018767335997,P,0.44541737075736443,P,20.380472757583497,P,17.273374047461676,P,13.166599900365991,P
824,206,23,21,S4,PASS,1,1.1875426017169466,P,0.27014856807337717,P,0.16197491840664083,P,0.300467490882848,P,19.522811252492097,P,16.95825046773385,P,12.376308655511078,P
825,207,23,22,S1,PASS,1,1.209085800528231,P,0.031771600130962856,P,0.24136183929344546,P,0.18491459133183827,P,19.8322407312698,P,17.007385638976306,P,13.553372654464857,P
826,207,23,23,S2,PASS,1,1.2017010141090931,P,1.793057434009542,P,0.398826767756317,P,0.19054270070290386,P,19.849355952248064,P,17.114956780986983,P,11.355333431886745,P
827,207,23,24,S3,PASS,1,1.1890950411522407,P,-0.13235841346192626,P,0.32515865103282093,P,0.09483704446695185,P,20.353076847209586,P,16.98053167434881,P,12.130622593867733,P
828,207,23,25,S4,FAIL,0,1.192492991805249,P,0.25967139728044164,P,0.35181814568256925,P,0.2800308308200637,P,20.14848502112347,P,17.174434641237326,P,9.967386746094775,F
829,208,23,26,S1,PASS,1,1.2088579732870628,P,-1.5478977066468869,P,0.16363273296928993,P,0.22875873204512198,P,19.89365776126332,P,17.197892992790518,P,10.423689403047224,P
830,208,23,27,S2,PASS,1,1.1889445368731975,P,0.07371039861086288,P,0.17183849342349425,P,0.3473444832130326,P,20.281271103409686,P,17.117279326566734,P,11.56192804931244,P
831,208,23,28,S3,PASS,1,1.1948912699732464,P,-0.6905436042582486,P,0.2602242317314453,P,0.20715330358979817,P,20.353070475295535,P,16.985134805676132,P,12.42409298340014,P
832,208,23,29,S4,PASS,1,1.2029923667118592,P,-0.5199643121498587,P,0.3151825225642595,P,0.26224413548446723,P,19.881863523027622,P,17.224675915354794,P,12.19115694872924,P
833,209,23,30,S1,PASS,1,1.1999639862132616,P,0.656834920200223,P,0.45742671714210736,P,0.2734252164666753,P,20.414635446840396,P,16.589067602558067,P,12.395261373225177,P
834,209,23,31,S2,PASS,1,1.2041585419804997,P,-1.0670503129409197,P,0.1956591768528876,P,0.32738912966952505,P,19.857954721062562,P,17.254688400624218,P,12.09438036236938,P
835,209,23,32,S3,PASS,1,1.1873948874763205,P,1.0070126052560715,P,0.36706861174313365,P,0.5701521769972024,P,20.326734726725,P,16.85710668312858,P,12.556152402934568,P
836,209,23,33,S4,PASS,1,1.188505314051435,P,0.9536829348762368,P,0.3251678209672657,P,0.45808621546626016,P,20.43360855300151,P,17.167871835882956,P,11.759835559606815,P
837,210,23,34,S1,PASS,1,1.2055211402127886,P,0.07229557985076045,P,0.708828342976022,P,0.5430078043094753,P,19.916949245663822,P,17.153168103003285,P,10.911382652329968,P
838,210,23,35,S2,FAIL,0,1.207784904276591,P,0.7467482256559628,P,0.6000896692152218,P,0.5028718077073316,P,20.055381099160503,P,16.859586247502822,P,8.907950248584577,F
839,210,23,36,S3,FAIL,0,1.2154424875686738,P,-0.427572174247713,P,0.37259726520948744,P,0.6887445254327959,P,20.82820117075239,F,17.326742077133424,P,12.589021792971149,P
840,210,23,37,S4,PASS,1,1.195474312059145,P,1.9280754112097296,P,0.46673988756633566,P,0.6704375878133195,P,20.21926602849838,P,16.855158746342415,P,14.015603038476245,P
841,211,23,38,S1,PASS,1,1.198307559246777,P,-0.47618986782623146,P,0.767816834590663,P,0.4860886217221736,P,20.119452335282432,P,17.102081762731633,P,11.354690598195722,P
842,211,23,39,S2,PASS,1,1.196346533621706,P,1.1634560096025541,P,0.6397536050256792,P,0.5718878263280023,P,20.00660426369755,P,16.928810729070083,P,12.192422885078644,P
843,211,23,40,S3,FAIL,0,1.1707223877015105,F,0.613538357538912,P,0.624861583409058,P,0.5553950352394412,P,20.48378862508151,P,17.041286767793178,P,13.05977128982795,P
844,211,23,41,S4,PASS,1,1.1979974560034217,P,0.7530099788527829,P,0.7697863147719737,P,0.8251665230187695,P,19.718945687845117,P,17.005384249501148,P,12.78211775422595,P
845,212,23,42,S1,PASS,1,1.189897273499829,P,-0.6847126945142485,P,0.9758047301399767,P,0.8071721118686702,P,20.171229605225754,P,17.2398397128406,P,12.495780987579627,P
846,212,23,43,S2,PASS,1,1.2021376065902818,P,0.9004847550367723,P,0.7803975429252895,P,0.8527880144735719,P,20.065280336626305,P,17.319128520271747,P,12.43694973240364,P
847,212,23,44,S3,FAIL,0,1.2034747097842837,P,0.34472984728972483,P,0.9423557362151942,P,0.928569259533424,P,20.823955178005864,F,17.13570062038432,P,12.74578578109362,P
848,212,23,45,S4,PASS,1,1.2015099380142558,P,0.28908442917698185,P,0.9056376136136486,P,0.7841435828999949,P,19.673058169811895,P,17.232449833661704,P,13.863391808280081,P
849,213,23,46,S1,PASS,1,1.2034490748651943,P,0.14747961876711033,P,0.9848327820355111,P,0.9965215361898502,P,20.044610191524082,P,16.929767118103214,P,12.007178190138058,P
850,213,23,47,S2,PASS,1,1.2011854592230145,P,0.15457009353348652,P,0.963614718732255,P,1.0051490504618839,P,19.706991400223643,P,17.225396515109484,P,12.551917762153373,P
851,213,23,48,S3,FAIL,0,1.207913732906651,P,0.17698594620515182,P,0.9559359238249217,P,1.0671764608228487,P,20.77974142651754,F,16.987134924155868,P,11.44143940831263,P
852,213,24,1,S4,PASS,1,1.202062623584416,P,-1.6567271270661088,P,1.1102984453248936,P,1.0614453096060315,P,20.36284436501353,P,16.845716461671266,P,12.124397866874103,P
853,214,24,2,S1,PASS,1,1.2180372342895933,P,0.13524909776917235,P,0.9873555349612992,P,1.0399061165612649,P,20.001389070121213,P,17.167217649222433,P,11.787796747753104,P
854,214,24,3,S2,PASS,1,1.187468826400824,P,0.3936544901271056,P,1.2048700153034346,P,0.9827092738855274,P,20.293719254349053,P,16.84829386708508,P,11.132500681652175,P
855,214,24,4,S3,PASS,1,1.192254242598832,P,0.25027408796366546,P,1.0559373655374904,P,0.8383482710373175,P,20.375450906601838,P,17.108495282025856,P,11.69641426485202,P
856,214,24,5,S4,PASS,1,1.2134868625225486,P,-0.9005485572248184,P,0.9981124353544589,P,0.6631563962321481,P,20.129777148416654,P,16.96742462154887,P,11.92737407939375,P
857,215,24,6,S1,PASS,1,1.1876671917398074,P,0.29670287319113564,P,1.045564964530287,P,0.7540570192595659,P,19.834999177771273,P,17.004952018976727,P,10.180403016503043,P
858,215,24,7,S2,PASS,1,1.1889460286132083,P,0.5304168535588164,P,0.8433665624209374,P,0.9054924230120753,P,20.13248970782101,P,16.94611119841776,P,10.73531020329793,P
859,215,24,8,S3,FAIL,0,1.2003524378809647,P,1.1856744171083737,P,0.7740195300610959,P,0.9100970127739989,P,20.729939638558495,F,17.056409392783173,P,12.106204628506198,P
860,215,24,9,S4,PASS,1,1.1997754404688243,P,-0.2512530457568407,P,0.6337947083314329,P,0.5989119001031608,P,20.238764021066547,P,16.95836737417668,P,11.620487441438547,P
861,216,24,10,S1,PASS,1,1.2085600600917887,P,-0.4135688797665811,P,0.7644347670085361,P,0.6550431996902025,P,19.634612485925935,P,17.386759326209756,P,10.925514889850641,P
862,216,24,11,S2,PASS,1,1.2028747707337628,P,-1.1203599018862795,P,0.6017903500749908,P,0.6811597731135001,P,20.462564938198728,P,17.064728638969424,P,12.850733422073782,P
863,216,24,12,S3,FAIL,0,1.2103451441258744,P,-0.7635327808508146,P,0.8549774022408941,P,0.5280285453833864,P,20.693965819914123,F,16.924280305623448,P,11.172936732231063,P
864,216,24,13,S4,PASS,1,1.2066883487966364,P,1.333126288881506,P,0.45416046305019175,P,0.6257909297946826,P,20.026532739068852,P,16.682887775859392,P,12.409914053334214,P
865,217,24,14,S1,PASS,1,1.2097669106860451,P,-0.26431083912296466,P,0.47230704082674374,P,0.5832787903945339,P,19.785729662564542,P,17.05440097805959,P,10.619864200726925,P
866,217,24,15,S2,PASS,1,1.1861271905462678,P,-0.9722480333927473,P,0.6956776512313085,P,0.46420628390472346,P,19.76004181837283,P,17.448766499229333,P,12.659892088279289,P
867,217,24,16,S3,PASS,1,1.2105347420669896,P,0.8234879433892246,P,0.6314431891789175,P,0.4091638698951798,P,20.346001645309965,P,17.3543845051847,P,13.196447994523384,P
868,217,24,17,S4,PASS,1,1.2174394995147408,P,-0.5019943848876423,P,0.4720314137178953,P,0.4846495585890852,P,20.013935601416524,P,16.923862411379524,P,12.396428281925996,P
869,218,24,18,S1,PASS,1,1.2065061073256464,P,-1.198346829861908,P,0.33789455119309403,P,0.4837999418016786,P,20.282911614952436,P,17.062575237088495,P,11.717478771358538,P
870,218,24,19,S2,PASS,1,1.2026460916478383,P,-0.7314038142559838,P,0.43687952663268004,P,0.40028229924177205,P,19.748911002588684,P,17.096198298367245,P,10.30724516744407,P
871,218,24,20,S3,PASS,1,1.2014862512995623,P,1.0691759392338793,P,0.29459089075937495,P,0.321489899600036,P,20.27848060886138,P,16.798811455333194,P,11.070526428083394,P
872,218,24,21,S4,PASS,1,1.197820844420471,P,-0.3680301112114406,P,0.12210019451562606,P,0.1992963540997738,P,20.217803632421287,P,16.638720134886626,P,10.820265379218343,P
873,219,24,22,S1,PASS,1,1.199096802492476,P,0.14713324590498197,P,0.2983742286365131,P,0.21526376732917923,P,20.02394169966072,P,17.059934687647598,P,11.044381716238064,P
874,219,24,23,S2,PASS,1,1.1823319137826,P,0.1852705536998902,P,0.10602721816914251,P,0.15022904996983855,P,19.802606878953007,P,17.10658002485175,P,11.405968446116217,P
875,219,24,24,S3,PASS,1,1.2132045994927,P,0.9643152635982135,P,0.1624676721412131,P,0.05221272257886379,P,20.38092889545512,P,17.06320398791993,P,11.861240342775135,P
876,219,24,25,S4,PASS,1,1.19936848134087,P,0.5371762213314154,P,0.26139614743581646,P,0.09326820503652006,P,20.055128632838045,P,16.83950386296481,P,11.102575755466322,P
877,220,24,26,S1,PASS,1,1.2108224408002073,P,0.9266747577607429,P,0.14625068477537426,P,0.11813564643714466,P,20.125441188385356,P,16.98883223250001,P,12.685720682429924,P
878,220,24,27,S2,FAIL,0,1.1898247608108006,P,-1.1869814382207426,P,0.1303212037184604,P,-0.011478028629323137,F,20.08947866592127,P,17.11070406972363,P,11.517756774548399,P
879,220,24,28,S3,FAIL,0,1.2033836905432385,P,1.1933868866270412,P,0.20132143926798207,P,0.292350902651098,P,20.54750736822071,F,16.99387456043217,P,12.280036488384834,P
880,220,24,29,S4,PASS,1,1.2021895340154731,P,0.9627815949505032,P,0.06764054839278064,P,0.2751071804520083,P,20.14383198625249,P,16.830529141633217,P,11.553898338817303,P
881,221,24,30,S1,PASS,1,1.1965130435823685,P,0.9689854002865572,P,0.233648397694984,P,0.2356826513321455,P,20.081913116899283,P,16.67163892166531,P,12.602271690636359,P
882,221,24,31,S2,PASS,1,1.1976581311949983,P,-0.4429238124705829,P,0.3697811954420185,P,0.3662454347545706,P,20.087757079078568,P,16.77448667237776,P,14.857800235013647,P
883,221,24,32,S3,FAIL,0,1.185572443761837,P,-0.06673059040715756,P,0.41810717244367457,P,0.3522770367627449,P,20.7369127154702,F,17.35396898941754,P,10.732290586024453,P
884,221,24,33,S4,PASS,1,1.1841745790721507,P,0.10972720111280368,P,0.448057706806714,P,0.4629779728951268,P,19.935288089962587,P,17.275329069084474,P,12.742891479563982,P
885,222,24,34,S1,PASS,1,1.212784134870561,P,-0.8477743517236457,P,0.5055538191523267,P,0.48743977014740475,P,20.142682460151285,P,16.954815900656794,P,12.680464569968617,P
886,222,24,35,S2,PASS,1,1.198137786597861,P,-0.995962369007251,P,0.7006720437169751,P,0.41821659395227717,P,20.17944240364146,P,17.34113409966435,P,10.387132596899193,P
887,222,24,36,S3,PASS,1,1.210351438819875,P,-1.6506154930215988,P,0.6019555254360134,P,0.5378520628371258,P,20.222345109193565,P,16.983874589260623,P,12.942853563852163,P
888,222,24,37,S4,PASS,1,1.1996532472969226,P,-0.5143059475743582,P,0.5705359551785645,P,0.6146095231072967,P,20.205371814744197,P,17.04136322397245,P,13.34189625145205,P
889,223,24,38,S1,PASS,1,1.2040295034820199,P,1.9500018184229397,P,0.6199727698909494,P,0.6967056289877639,P,20.05587959496901,P,17.004339364195342,P,11.774634312094955,P
890,223,24,39,S2,PASS,1,1.2241486683315144,P,-1.4205337502041742,P,0.5312993613954744,P,0.8083337245131701,P,20.044766676932042,P,17.225595022926434,P,12.473520397062355,P
891,223,24,40,S3,PASS,1,1.2020323587833124,P,1.4545025642900606,P,0.6835382596102859,P,0.6856119290034093,P,20.38101841135631,P,17.41329030866861,P,12.093647731151808,P
892,223,24,41,S4,PASS,1,1.207940202991322,P,0.5556589280654223,P,0.460006490195747,P,0.8445115982407314,P,19.85770844634063,P,16.924206687073596,P,14.035705935013244,P
893,224,24,42,S1,PASS,1,1.2051202007055306,P,-1.5473094261815594,P,0.7979115602634171,P,0.7227115362039319,P,20.17921681114234,P,17.244187447064558,P,11.28550948789314,P
894,224,24,43,S2,PASS,1,1.2055040545850129,P,0.777088549989355,P,0.7298471170831053,P,0.7285558347775389,P,19.78279287847404,P,16.738102469761067,P,11.934041845030988,P
895,224,24,44,S3,FAIL,0,1.192788397406481,P,-0.1372197965447394,P,0.9008749627520292,P,0.8952993396831876,P,20.554303023173492,F,17.096037428745632,P,11.522944192958096,P
896,224,24,45,S4,PASS,1,1.1908314941522777,P,-1.0315253316375212,P,0.9436700002697991,P,0.8040630655784299,P,20.156368823845423,P,17.24731063630003,P,12.286144829105359,P
897,225,24,46,S1,PASS,1,1.199834279002949,P,1.2061608889072075,P,1.0145397826112585,P,0.9542998300110391,P,19.839753905638045,P,16.837742944211197,P,12.124575912570489,P
898,225,24,47,S2,PASS,1,1.205362309644044,P,-0.8955189551319954,P,0.968819302528145,P,0.9423112359773597,P,19.967167835560435,P,17.26428929878054,P,10.173207030795641,P
899,225,24,48,S3,PASS,1,1.1973225675920354,P,-0.5730355754035443,P,1.091946907598068,P,0.9608413840500081,P,20.467105930880454,P,17.00874938547634,P,11.928767703114586,P
900,225,25,1,S4,FAIL,0,1.1923676860387618,P,0.006801341820379296,P,1.0984502639618943,P,1.0558102157307743,P,20.046162963364996,P,17.014086059003642,P,9.607408996214673,F
901,226,25,2,S1,PASS,1,1.1967795702014172,P,0.43942959154417444,P,1.1338925919895466,P,1.116119305065478,P,20.281542536549004,P,17.398874988642696,P,13.013404905036401,P
902,226,25,3,S2,PASS,1,1.2024253863655998,P,-0.29662895468983974,P,0.9528910928687698,P,0.9931520881970674,P,20.02214414592156,P,16.713386135116266,P,12.701926582701244,P
903,226,25,4,S3,PASS,1,1.1970766018842358,P,-1.221705543970831,P,1.0064993907173054,P,0.8607110909904446,P,20.31751239491656,P,17.00230280217947,P,12.446173812186878,P
904,226,25,5,S4,PASS,1,1.202375010261743,P,0.08424364658469767,P,0.8128905320620383,P,0.7714262725316217,P,20.24688732424977,P,16.789893371820792,P,12.120194197441146,P
905,227,25,6,S1,PASS,1,1.2095126932331903,P,-0.2130948186169822,P,0.8900952897229172,P,0.8673933578405997,P,20.430460652189304,P,16.900575292972313,P,10.837278788659107,P
906,227,25,7,S2,PASS,1,1.1974746399568097,P,-0.43599035414326864,P,0.7785841335176888,P,0.6866685448511831,P,20.03425185245646,P,17.152778083602207,P,11.625404988363764,P
907,227,25,8,S3,PASS,1,1.2017272249392195,P,0.4431539471264748,P,0.8799218736004376,P,0.6755875111114796,P,20.489698053045398,P,16.911278710120506,P,13.784420189063594,P
908,227,25,9,S4,PASS,1,1.2032260002195942,P,-0.5849029573981257,P,0.8165652270358625,P,0.8677338400330497,P,20.02608517928348,P,16.63803567886785,P,10.998575744340554,P
909,228,25,10,S1,PASS,1,1.1953345212110427,P,-0.8006807534217044,P,0.6197332759108423,P,0.8492256592392246,P,20.12393257531005,P,16.702287706147832,P,11.44934417006303,P
910,228,25,11,S2,PASS,1,1.1841395023921795,P,-0.46274259479812047,P,0.7499790989970109,P,0.7011378964110034,P,20.02418440835953,P,16.718988048168278,P,11.658090560760012,P
911,228,25,12,S3,FAIL,0,1.1894446078983902,P,-1.580831317837453,P,0.5484695278397517,P,0.7971804547628751,P,20.626006028830947,F,17.437489132701423,P,12.6263731778191,P
912,228,25,13,S4,PASS,1,1.1788583162610713,P,0.21052786809662624,P,0.7263305686563055,P,0.46888716585869683,P,19.873017842381,P,16.952491031220646,P,11.390712358227066,P
913,229,25,14,S1,PASS,1,1.205106984867983,P,0.9038624749809494,P,0.4709965534240834,P,0.6523233052137003,P,20.379472918209693,P,17.132012643914834,P,10.117912352422445,P
914,229,25,15,S2,PASS,1,1.2027123439335907,P,-0.5713205439232656,P,0.48121205608326456,P,0.39805512274613875,P,19.89424697522859,P,16.927864137076035,P,11.299093666332105,P
915,229,25,16,S3,FAIL,0,1.2076336854600844,P,-0.00222723630933185,P,0.365255191107127,P,0.6338356812422103,P,20.64498583456052,F,16.94695382040741,P,10.939785916478378,P
916,229,25,17,S4,PASS,1,1.2040722489552753,P,1.7336063903626333,P,0.2914302114503738,P,0.3509236408024627,P,20.117267058841612,P,16.861665567603414,P,10.046790394123358,P
917,230,25,18,S1,PASS,1,1.1993659846783704,P,0.18079313695204935,P,0.4828631938423107,P,0.3679290107962277,P,19.942583273355122,P,16.97075102377481,P,12.879147131642105,P
918,230,25,19,S2,PASS,1,1.2155965917187395,P,-0.3470048766791882,P,0.1869970811995629,P,0.2978640771913967,P,20.308881989591935,P,16.98646035770919,P,12.22234136686419,P
919,230,25,20,S3,PASS,1,1.1943184954739972,P,-0.09293226182108259,P,0.25056198337050317,P,0.22727062515247387,P,20.47089845524815,P,17.28247281238605,P,11.292878594908984,P
920,230,25,21,S4,PASS,1,1.1916018961463688,P,0.6522014299108743,P,0.16890361513739519,P,0.17422406718913946,P,19.91305112940636,P,17.16590502465397,P,10.314295137096266,P
921,231,25,22,S1,PASS,1,1.1753332006193045,P,0.9758270695955388,P,0.13677857814749683,P,0.21305636639714404,P,19.915446947590777,P,17.006435927607107,P,13.056128024482499,P
922,231,25,23,S2,FAIL,0,1.195051508936019,P,-0.24598107259892418,P,-0.13489453000540075,F,0.14716661158431127,P,20.06525128286013,P,17.226060429632938,P,13.316431712191392,P
923,231,25,24,S3,PASS,1,1.1904262501916585,P,-0.8445046638963538,P,0.23947471596668024,P,0.08418195453612845,P,20.498190914261908,P,16.6584025382802,P,12.26053853301476,P
924,231,25,25,S4,FAIL,0,1.2056562475948136,P,-2.1690312971042682,F,0.01716054202299172,P,0.20634741664792036,P,20.15103941677309,P,16.987144092674896,P,10.550877637510421,P
925,232,25,26,S1,PASS,1,1.1814345347163686,P,-0.4115381762646204,P,0.16246257564296754,P,0.08808666652009112,P,20.15588433111079,P,17.24733200000557,P,12.488193583544952,P
926,232,25,27,S2,PASS,1,1.2067424371765791,P,-0.7186255323044176,P,0.12364854786140096,P,0.13030981857287185,P,20.04117707815973,P,16.99428234290685,P,12.995090717522515,P
927,232,25,28,S3,PASS,1,1.2011168907400178,P,-1.1034763559046044,P,0.3453843690436207,P,0.3289589204827589,P,20.445127501282713,P,17.165824233019546,P,14.740970750655663,P
928,232,25,29,S4,PASS,1,1.2015566966993156,P,0.5463608624414323,P,0.1329286777732868,P,0.09841988319436726,P,19.839708284296794,P,17.333881022802224,P,12.790920661106085,P
929,233,25,30,S1,PASS,1,1.1951686016194505,P,0.09042746782053394,P,0.30615583390267975,P,0.3080173794944374,P,19.9000176723326,P,16.68837226580338,P,13.119671971517592,P
930,233,25,31,S2,PASS,1,1.2183745631005332,P,0.011060086161652596,P,0.3646730207749372,P,0.3170061857160852,P,20.000453118134384,P,16.909097955820496,P,13.080703674352248,P
931,233,25,32,S3,FAIL,0,1.1968971877226757,P,-0.3510546233793872,P,0.3413669549742111,P,0.33015795104641515,P,20.599897923761397,F,17.173981598567632,P,10.572203538707077,P
932,233,25,33,S4,PASS,1,1.2004753422376317,P,1.4835375099845605,P,0.5749958711050729,P,0.3575384971398667,P,19.82061781753482,P,17.281683848629623,P,13.02161355360707,P
933,234,25,34,S1,PASS,1,1.2184564947689807,P,0.6442316109932515,P,0.46195467188743045,P,0.4659480589649822,P,20.19849635724383,P,16.933883750652363,P,12.555794053373143,P
934,234,25,35,S2,PASS,1,1.1944437518486481,P,-0.8621534405548164,P,0.5283631187850724,P,0.49068417011663573,P,19.986879263728653,P,16.574293642235684,P,12.834482291959027,P
935,234,25,36,S3,PASS,1,1.1973159776297138,P,0.7578210159521385,P,0.6293596376370176,P,0.361545121850374,P,20.375943348168676,P,16.97612752267698,P,13.133507305080514,P
936,234,25,37,S4,PASS,1,1.214379921171739,P,-0.8953432513107498,P,0.5493323784089497,P,0.5296211114587875,P,19.967140497196894,P,16.698893736088568,P,13.832272867251408,P
937,235,25,38,S1,PASS,1,1.209900836933474,P,-0.2528063416768775,P,0.7500727224103405,P,0.6059472127205252,P,19.911714946482935,P,17.368364177821572,P,11.634098457195982,P
938,235,25,39,S2,PASS,1,1.1995811303253192,P,-0.01079869679169755,P,0.6223974404923642,P,0.660265318182653,P,20.203509798987437,P,17.258863825066136,P,12.66923463626528,P
939,235,25,40,S3,PASS,1,1.1795168470441078,P,-1.2490802645008736,P,0.625236594868166,P,0.6515070165662251,P,20.45819229395663,P,16.791385694651964,P,10.513371695680082,P
940,235,25,41,S4,PASS,1,1.2087090191507608,P,-0.9407283303016721,P,0.7306344954149937,P,0.7455914043250538,P,19.975447345487627,P,17.339977878310798,P,12.015439009115891,P
941,236,25,42,S1,PASS,1,1.2085647303886304,P,1.1385531491098968,P,0.7313675689442417,P,0.7119051794065219,P,19.84044036054553,P,16.988526377099824,P,11.822179271973317,P
942,236,25,43,S2,PASS,1,1.1883545365586003,P,0.3490376312353815,P,0.9717088495463952,P,0.7205728620578347,P,19.903529105322814,P,17.18245217825122,P,11.470127650746145,P
943,236,25,44,S3,FAIL,0,1.2029088511447117,P,0.8917417536283463,P,0.8974710739672362,P,0.9877052025965164,P,20.78638463114329,F,16.732403283740368,P,12.479518525722915,P
944,236,25,45,S4,PASS,1,1.203708831856855,P,-0.8179211384225886,P,0.8184088421593034,P,0.9037651281985504,P,20.171157865783822,P,17.131610435298363,P,12.367300194192989,P
945,237,25,46,S1,PASS,1,1.1962385882979822,P,-1.1835061429904545,P,0.9563342354864808,P,1.1555421325448165,P,20.234609928006996,P,16.90532480515811,P,11.34510735174722,P
946,237,25,47,S2,PASS,1,1.2041126172039673,P,-0.6895933580167907,P,1.0240403217490286,P,0.9362411234062745,P,20.04838728255459,P,17.438294894985532,P,11.637686910264467,P
947,237,25,48,S3,FAIL,0,1.18778017608436,P,1.548482998356523,P,1.125853759287077,P,1.0896404275999156,P,20.623115903420487,F,17.300866078016742,P,13.45278226670842,P
948,237,26,1,S4,PASS,1,1.1855333486848123,P,-1.2956603635952493,P,1.0501346226252508,P,1.1586592039824393,P,19.851807436361803,P,16.90195758367972,P,12.297828907761618,P
949,238,26,2,S1,PASS,1,1.184512801746611,P,-0.17049206370711953,P,1.010589185471271,P,1.0960793170758727,P,20.25664688487713,P,16.871794604306395,P,11.52284831022978,P
950,238,26,3,S2,PASS,1,1.209106821649548,P,0.6086598191166264,P,0.9681101674909582,P,1.031355803873849,P,20.033247605131457,P,17.089417677358686,P,11.158727370398651,P
951,238,26,4,S3,FAIL,0,1.2187395941919275,P,-1.4130600242240758,P,0.8655473999538608,P,0.9549371869042661,P,20.23188413741258,P,16.861324060548668,P,9.869498282191564,F
952,238,26,5,S4,PASS,1,1.214036080325885,P,-1.0479061668371956,P,1.1393917318168054,P,0.8504904779034305,P,19.782514715908277,P,17.150614743746424,P,10.319148383805423,P
953,239,26,6,S1,PASS,1,1.1971599497123775,P,-1.6093801620199724,P,0.8730269437130656,P,0.8345544195254904,P,20.004965164952324,P,16.75217017096803,P,12.659273022704486,P
954,239,26,7,S2,FAIL,0,1.1838127270067738,P,1.0532967147524206,P,0.7626312238207423,P,0.6607908423488305,P,20.600251258294076,F,17.230747855604545,P,12.141189602914288,P
955,239,26,8,S3,PASS,1,1.195926199784733,P,-0.0968915860053455,P,0.8450139886914785,P,0.8543601480622399,P,20.483284205424535,P,16.96804121874339,P,11.753605614371128,P
956,239,26,9,S4,PASS,1,1.2093350907068694,P,-0.1505638474835454,P,0.6961257209328044,P,0.7423390646698622,P,20.19599714915987,P,17.159627775843273,P,11.51188110996712,P
957,240,26,10,S1,PASS,1,1.2032081786586177,P,-1.0201361431810088,P,0.8486972306631023,P,0.5847972689665332,P,20.219433816210554,P,17.45798121719895,P,11.662511311050466,P
958,240,26,11,S2,PASS,1,1.198693762971057,P,0.37634519904407654,P,0.6068277110433049,P,0.6489072116761946,P,20.05986115924205,P,16.94680877721073,P,11.100692025911693,P
959,240,26,12,S3,FAIL,0,1.1823277253853053,P,1.270632640082053,P,0.5283505381519819,P,0.5182676808354262,P,20.55316693918245,F,17.25885201709399,P,14.286682352669002,P
960,240,26,13,S4,PASS,1,1.1996650242209617,P,-0.5530588794544197,P,0.665116999731682,P,0.5351117658763211,P,19.808595835858924,P,16.921314912861043,P,10.948642722614968,P
